CustomerID,Gender,Age,Items Purchased,Category,Purchase Amount,Shipping Type,Subscription Status,Season,Country,Age Group
1347,Male,22,Blouse,Clothing,77,Express,Yes,Spring,United States,25-34
1348,Female,22,Blouse,Clothing,50,Free Shipping,Yes,Spring,United States,25-34
1349,Female,22,Blouse,Clothing,25,Next Day Air,Yes,Spring,United States,25-34
1350,Male,22,Blouse,Clothing,15,Express,Yes,Spring,Australia,25-34
1351,Male,22,Blouse,Clothing,69,Free Shipping,Yes,Spring,Australia,25-34
1352,Male,22,Blouse,Clothing,85,Next Day Air,Yes,Spring,Australia,25-34
1353,Female,22,Blouse,Clothing,12,Express,Yes,Spring,Australia,25-34
1354,Female,22,Blouse,Clothing,100,Free Shipping,Yes,Spring,Australia,25-34
1355,Female,22,Blouse,Clothing,23,Next Day Air,Yes,Spring,Australia,25-34
1356,Female,22,Blouse,Clothing,14,Express,Yes,Spring,Australia,25-34
1357,Male,22,Blouse,Clothing,25,Free Shipping,Yes,Spring,Australia,25-34
1358,Female,22,Blouse,Clothing,41,Next Day Air,Yes,Spring,Australia,25-34
1359,Male,22,Blouse,Clothing,22,Express,Yes,Spring,Australia,25-34
1360,Female,22,Blouse,Clothing,63,Free Shipping,Yes,Spring,Australia,25-34
1361,Female,22,Blouse,Clothing,55,Next Day Air,Yes,Spring,Australia,25-34
1362,Female,22,Blouse,Clothing,98,Express,Yes,Spring,Australia,25-34
1363,Male,22,Blouse,Clothing,99,Free Shipping,Yes,Spring,Australia,25-34
1364,Female,22,Blouse,Clothing,65,Next Day Air,Yes,Spring,Australia,25-34
1365,Male,22,Blouse,Clothing,35,Express,Yes,Summer,Australia,25-34
1366,Female,22,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,25-34
1367,Male,22,Blouse,Clothing,96,Next Day Air,Yes,Summer,Australia,25-34
1368,Female,22,Blouse,Clothing,74,Express,Yes,Summer,Australia,25-34
1369,Female,22,Blouse,Clothing,52,Free Shipping,Yes,Summer,Australia,25-34
1370,Male,22,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,25-34
1371,Male,23,Blouse,Clothing,21,Express,Yes,Summer,Australia,25-34
1372,Male,25,Blouse,Clothing,45,Free Shipping,Yes,Summer,Australia,25-34
1373,Male,46,Blouse,Clothing,77,Next Day Air,Yes,Summer,Australia,55-64
1374,Male,28,Blouse,Clothing,50,Express,Yes,Summer,Australia,25-34
1375,Female,24,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,25-34
1376,Female,27,Blouse,Clothing,15,Next Day Air,Yes,Summer,Australia,25-34
1377,Male,22,Blouse,Clothing,69,Express,Yes,Summer,Australia,25-34
1378,Male,22,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,25-34
1379,Male,22,Blouse,Clothing,12,Next Day Air,Yes,Summer,Australia,25-34
1380,Male,22,Blouse,Clothing,100,Express,Yes,Summer,Australia,25-34
1381,Female,22,Blouse,Clothing,23,Free Shipping,Yes,Summer,Australia,25-34
1382,Female,22,Blouse,Clothing,14,Next Day Air,Yes,Summer,Australia,25-34
1383,Male,22,Blouse,Clothing,25,Express,Yes,Summer,Australia,25-34
1384,Female,22,Blouse,Clothing,41,Free Shipping,Yes,Summer,Australia,25-34
1385,Female,22,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,25-34
1386,Male,22,Blouse,Clothing,63,Express,Yes,Summer,Australia,25-34
1387,Female,22,Blouse,Clothing,55,Free Shipping,Yes,Summer,Australia,25-34
1388,Male,22,Blouse,Clothing,98,Next Day Air,Yes,Summer,Australia,25-34
1389,Female,22,Blouse,Clothing,99,Express,Yes,Summer,Australia,25-34
1390,Female,22,Blouse,Clothing,65,Free Shipping,Yes,Summer,Australia,25-34
1391,Female,22,Blouse,Clothing,35,Next Day Air,Yes,Summer,Australia,25-34
1392,Female,22,Blouse,Clothing,85,Express,Yes,Summer,Australia,25-34
1393,Male,22,Blouse,Clothing,96,Free Shipping,Yes,Summer,Australia,25-34
1394,Female,22,Blouse,Clothing,74,Next Day Air,Yes,Summer,Australia,25-34
1395,Female,22,Blouse,Clothing,52,Express,Yes,Summer,Australia,25-34
1396,Female,22,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,25-34
1397,Female,22,Blouse,Clothing,21,Next Day Air,Yes,Summer,Australia,25-34
1398,Male,22,Blouse,Clothing,45,Express,Yes,Summer,Australia,25-34
1399,Male,33,Blouse,Clothing,77,Free Shipping,Yes,Summer,Australia,25-34
1400,Male,33,Blouse,Clothing,50,Next Day Air,Yes,Summer,Australia,25-34
1401,Female,33,Blouse,Clothing,25,Express,Yes,Summer,Australia,25-34
1402,Male,33,Blouse,Clothing,15,Free Shipping,Yes,Summer,Australia,25-34
1403,Female,33,Blouse,Clothing,69,Next Day Air,Yes,Summer,Australia,25-34
1404,Female,33,Blouse,Clothing,85,Express,Yes,Summer,Australia,25-34
1405,Female,33,Blouse,Clothing,12,Free Shipping,Yes,Summer,Australia,25-34
1406,Female,33,Blouse,Clothing,100,Next Day Air,Yes,Summer,Australia,25-34
1407,Female,33,Blouse,Clothing,23,Express,Yes,Summer,Australia,25-34
1408,Male,33,Blouse,Clothing,14,Free Shipping,Yes,Summer,Australia,25-34
1409,Female,33,Blouse,Clothing,25,Next Day Air,Yes,Summer,Australia,25-34
1410,Female,33,Blouse,Clothing,41,Express,Yes,Summer,Australia,25-34
1411,Female,33,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,25-34
1412,Female,33,Blouse,Clothing,63,Next Day Air,Yes,Summer,Australia,25-34
1413,Male,33,Blouse,Clothing,55,Express,Yes,Summer,Australia,25-34
1414,Male,33,Blouse,Clothing,98,Free Shipping,Yes,Summer,Australia,25-34
1415,Male,33,Blouse,Clothing,99,Next Day Air,Yes,Summer,Australia,25-34
1416,Female,33,Blouse,Clothing,65,Express,Yes,Summer,Australia,25-34
1417,Male,33,Blouse,Clothing,35,Free Shipping,Yes,Summer,Australia,25-34
1418,Female,33,Blouse,Clothing,85,Next Day Air,Yes,Summer,Australia,25-34
1419,Female,33,Blouse,Clothing,96,Express,Yes,Summer,Australia,25-34
1420,Female,60,Blouse,Clothing,74,Free Shipping,Yes,Summer,Australia,55-64
1421,Female,60,Blouse,Clothing,52,Next Day Air,Yes,Summer,Australia,55-64
1422,Female,60,Blouse,Clothing,22,Express,Yes,Summer,United States,55-64
1423,Male,60,Blouse,Clothing,21,Free Shipping,Yes,Summer,United States,55-64
1424,Female,60,Blouse,Clothing,45,Next Day Air,Yes,Summer,United States,55-64
1425,Female,60,Blouse,Clothing,77,Express,Yes,Summer,United States,55-64
1426,Female,60,Blouse,Clothing,50,Free Shipping,Yes,Summer,United States,55-64
1427,Female,60,Blouse,Clothing,25,Next Day Air,Yes,Summer,United States,55-64
1428,Male,60,Blouse,Clothing,15,Express,Yes,Summer,United States,55-64
1429,Male,60,Blouse,Clothing,69,Free Shipping,Yes,Summer,United States,55-64
1430,Male,60,Blouse,Clothing,85,Next Day Air,Yes,Summer,United States,55-64
1431,Female,60,Blouse,Clothing,12,Express,Yes,Summer,United States,55-64
1432,Male,60,Blouse,Clothing,100,Free Shipping,Yes,Summer,United States,55-64
1433,Female,60,Blouse,Clothing,23,Next Day Air,Yes,Summer,United States,55-64
1434,Female,55,Blouse,Clothing,14,Express,Yes,Summer,United States,55-64
1435,Female,55,Blouse,Clothing,25,Free Shipping,Yes,Summer,United States,55-64
1436,Female,55,Blouse,Clothing,41,Next Day Air,Yes,Summer,Australia,55-64
1437,Male,55,Blouse,Clothing,22,Express,Yes,Summer,Australia,55-64
1438,Male,55,Blouse,Clothing,63,Free Shipping,Yes,Summer,Australia,55-64
1439,Male,55,Blouse,Clothing,55,Next Day Air,Yes,Summer,Australia,55-64
1440,Female,55,Blouse,Clothing,98,Express,Yes,Summer,Australia,55-64
1441,Male,55,Blouse,Clothing,99,Free Shipping,Yes,Summer,Australia,55-64
1442,Female,55,Blouse,Clothing,65,Next Day Air,Yes,Summer,Australia,55-64
1443,Female,55,Blouse,Clothing,35,Express,Yes,Summer,Australia,55-64
1444,Female,55,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,55-64
1445,Female,55,Blouse,Clothing,96,Next Day Air,Yes,Summer,Australia,55-64
1446,Female,55,Blouse,Clothing,74,Express,Yes,Summer,Australia,55-64
1447,Male,55,Blouse,Clothing,52,Free Shipping,Yes,Summer,Australia,55-64
1448,Female,55,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,55-64
1449,Female,55,Blouse,Clothing,21,Express,Yes,Summer,Australia,55-64
1450,Female,55,Blouse,Clothing,45,Free Shipping,Yes,Summer,Australia,55-64
1451,Male,55,Blouse,Clothing,77,Next Day Air,Yes,Summer,Australia,55-64
1452,Female,55,Blouse,Clothing,50,Express,Yes,Summer,Australia,55-64
1453,Female,55,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,55-64
1454,Female,55,Blouse,Clothing,15,Next Day Air,Yes,Summer,Australia,55-64
1455,Female,55,Blouse,Clothing,69,Express,Yes,Summer,Australia,55-64
1456,Male,55,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,55-64
1457,Male,55,Blouse,Clothing,12,Next Day Air,Yes,Summer,Australia,55-64
1458,Male,55,Blouse,Clothing,100,Express,Yes,Summer,Australia,55-64
1459,Female,55,Blouse,Clothing,23,Free Shipping,Yes,Summer,Australia,55-64
1460,Male,55,Blouse,Clothing,14,Next Day Air,Yes,Summer,Australia,55-64
1461,Female,55,Blouse,Clothing,25,Express,Yes,Summer,Australia,55-64
1462,Female,55,Blouse,Clothing,41,Free Shipping,Yes,Summer,Australia,55-64
1463,Female,55,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,55-64
1464,Female,55,Blouse,Clothing,63,Express,Yes,Summer,Australia,55-64
1465,Female,55,Blouse,Clothing,55,Free Shipping,Yes,Summer,Australia,55-64
1466,Male,55,Blouse,Clothing,98,Next Day Air,Yes,Summer,Australia,55-64
1467,Female,55,Blouse,Clothing,99,Express,Yes,Summer,Australia,55-64
1468,Female,55,Blouse,Clothing,65,Free Shipping,Yes,Summer,Australia,55-64
1469,Female,55,Blouse,Clothing,35,Next Day Air,Yes,Summer,Australia,55-64
1470,Female,55,Blouse,Clothing,85,Express,Yes,Summer,Australia,55-64
1471,Male,55,Blouse,Clothing,96,Free Shipping,Yes,Summer,Australia,55-64
1472,Female,55,Blouse,Clothing,74,Next Day Air,Yes,Summer,Australia,55-64
1473,Female,55,Blouse,Clothing,52,Express,Yes,Summer,Australia,55-64
1474,Female,55,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,55-64
1475,Female,55,Blouse,Clothing,21,Next Day Air,Yes,Summer,Australia,55-64
1476,Male,55,Blouse,Clothing,45,Express,Yes,Summer,Australia,55-64
1477,Male,55,Blouse,Clothing,77,Free Shipping,Yes,Summer,Australia,55-64
1478,Male,55,Blouse,Clothing,50,Next Day Air,Yes,Summer,Australia,55-64
1479,Female,55,Blouse,Clothing,25,Express,Yes,Summer,Australia,55-64
1480,Male,55,Blouse,Clothing,15,Free Shipping,Yes,Summer,Australia,55-64
1481,Female,55,Blouse,Clothing,69,Next Day Air,Yes,Summer,Australia,55-64
1482,Female,55,Blouse,Clothing,85,Express,Yes,Summer,Australia,55-64
1483,Female,55,Blouse,Clothing,12,Free Shipping,Yes,Summer,Australia,55-64
1484,Female,55,Blouse,Clothing,100,Next Day Air,Yes,Summer,Australia,55-64
1485,Female,55,Blouse,Clothing,23,Express,Yes,Summer,Australia,55-64
1486,Male,55,Blouse,Clothing,14,Free Shipping,Yes,Summer,Australia,55-64
1487,Female,55,Blouse,Clothing,25,Next Day Air,Yes,Summer,Australia,55-64
1488,Female,55,Blouse,Clothing,41,Express,Yes,Summer,Australia,55-64
1489,Female,55,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,55-64
1490,Female,55,Blouse,Clothing,63,Next Day Air,Yes,Summer,Australia,55-64
1491,Male,55,Blouse,Clothing,55,Express,Yes,Summer,Australia,55-64
1492,Female,55,Blouse,Clothing,98,Free Shipping,Yes,Summer,Australia,55-64
1493,Male,55,Blouse,Clothing,99,Next Day Air,Yes,Summer,Australia,55-64
1494,Female,55,Blouse,Clothing,65,Express,Yes,Summer,Australia,55-64
1495,Female,55,Blouse,Clothing,35,Free Shipping,Yes,Summer,Australia,55-64
1496,Female,55,Blouse,Clothing,85,Next Day Air,Yes,Summer,Australia,55-64
1497,Female,55,Blouse,Clothing,96,Express,Yes,Summer,Australia,55-64
1498,Male,55,Blouse,Clothing,74,Free Shipping,Yes,Summer,Australia,55-64
1499,Male,55,Blouse,Clothing,52,Next Day Air,Yes,Summer,Australia,55-64
1500,Male,55,Blouse,Clothing,22,Express,Yes,Summer,Australia,55-64
1501,Male,55,Blouse,Clothing,21,Free Shipping,Yes,Summer,Australia,55-64
1502,Male,55,Blouse,Clothing,45,Next Day Air,Yes,Summer,Australia,55-64
1503,Female,55,Blouse,Clothing,77,Express,Yes,Summer,Australia,55-64
1504,Female,55,Blouse,Clothing,50,Free Shipping,Yes,Summer,Australia,55-64
1505,Female,55,Blouse,Clothing,25,Next Day Air,Yes,Summer,Australia,55-64
1506,Female,55,Blouse,Clothing,15,Express,Yes,Summer,Australia,55-64
1507,Female,55,Blouse,Clothing,69,Free Shipping,Yes,Summer,Australia,55-64
1508,Female,55,Blouse,Clothing,85,Next Day Air,Yes,Summer,Australia,55-64
1509,Male,55,Blouse,Clothing,12,Express,Yes,Summer,Australia,55-64
1510,Female,55,Blouse,Clothing,100,Free Shipping,Yes,Summer,Australia,55-64
1511,Male,55,Blouse,Clothing,23,Next Day Air,Yes,Summer,Australia,55-64
1512,Female,55,Blouse,Clothing,14,Express,Yes,Summer,Australia,55-64
1513,Female,55,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,55-64
1514,Female,22,Blouse,Clothing,41,Next Day Air,Yes,Summer,Australia,25-34
1515,Male,25,Blouse,Clothing,22,Express,Yes,Summer,Australia,25-34
1516,Male,32,Blouse,Clothing,63,Free Shipping,Yes,Summer,Australia,25-34
1517,Female,35,Blouse,Clothing,55,Next Day Air,Yes,Summer,Australia,25-34
1518,Male,36,Blouse,Clothing,98,Express,Yes,Summer,Australia,35-44
1519,Male,39,Blouse,Clothing,99,Free Shipping,Yes,Summer,Australia,35-44
1520,Female,38,Blouse,Clothing,65,Next Day Air,Yes,Summer,Australia,35-44
1521,Male,37,Blouse,Clothing,35,Express,Yes,Summer,Australia,35-44
1522,Male,34,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,25-34
1523,Female,34,Blouse,Clothing,96,Next Day Air,Yes,Summer,Australia,25-34
1524,Male,32,Blouse,Clothing,74,Express,Yes,Summer,Australia,25-34
1525,Female,19,Blouse,Clothing,52,Free Shipping,Yes,Summer,Australia,18-24
1526,Male,18,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,Under 18
1527,Female,19,Blouse,Clothing,21,Express,Yes,Summer,Australia,18-24
1528,Male,18,Blouse,Clothing,45,Free Shipping,Yes,Summer,Australia,Under 18
1529,Female,19,Blouse,Clothing,77,Next Day Air,Yes,Summer,Australia,18-24
1530,Female,18,Blouse,Clothing,50,Express,Yes,Summer,Australia,Under 18
1531,Male,19,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,18-24
1532,Female,22,Blouse,Clothing,15,Next Day Air,Yes,Summer,Australia,25-34
1533,Male,25,Blouse,Clothing,69,Express,Yes,Summer,Australia,25-34
1534,Male,26,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,25-34
1535,Female,28,Blouse,Clothing,12,Next Day Air,Yes,Summer,Australia,25-34
1536,Female,28,Blouse,Clothing,100,Express,Yes,Summer,Australia,25-34
1537,Female,27,Blouse,Clothing,23,Free Shipping,Yes,Summer,Australia,25-34
1538,Female,23,Blouse,Clothing,14,Next Day Air,Yes,Summer,Australia,25-34
1539,Female,30,Blouse,Clothing,25,Express,Yes,Summer,Australia,25-34
1540,Female,33,Blouse,Clothing,41,Free Shipping,Yes,Summer,Australia,25-34
1541,Female,31,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,25-34
1542,Male,32,Blouse,Clothing,63,Express,Yes,Summer,Australia,25-34
1543,Male,32,Blouse,Clothing,55,Free Shipping,Yes,Summer,Australia,25-34
1544,Female,32,Blouse,Clothing,98,Next Day Air,Yes,Summer,Australia,25-34
1545,Female,32,Blouse,Clothing,99,Express,Yes,Summer,Australia,25-34
1546,Female,32,Blouse,Clothing,65,Free Shipping,Yes,Summer,Australia,25-34
1547,Female,32,Blouse,Clothing,35,Next Day Air,Yes,Summer,Australia,25-34
1548,Female,32,Blouse,Clothing,85,Express,Yes,Summer,Australia,25-34
1549,Female,32,Blouse,Clothing,96,Free Shipping,Yes,Summer,Australia,25-34
1550,Female,32,Blouse,Clothing,74,Next Day Air,Yes,Summer,Australia,25-34
1551,Female,32,Blouse,Clothing,52,Express,Yes,Summer,Australia,25-34
1552,Male,55,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,55-64
1553,Female,33,Blouse,Clothing,21,Next Day Air,Yes,Summer,Australia,25-34
1554,Male,36,Blouse,Clothing,45,Express,Yes,Summer,Australia,35-44
1555,Female,39,Blouse,Clothing,77,Free Shipping,Yes,Summer,Australia,35-44
1556,Male,38,Blouse,Clothing,50,Next Day Air,Yes,Summer,Australia,35-44
1557,Female,34,Blouse,Clothing,25,Express,Yes,Summer,Australia,25-34
1558,Male,35,Blouse,Clothing,15,Free Shipping,Yes,Summer,Australia,25-34
1559,Female,36,Blouse,Clothing,69,Next Day Air,Yes,Summer,Australia,35-44
1560,Male,36,Blouse,Clothing,85,Express,Yes,Summer,Australia,35-44
1561,Male,36,Blouse,Clothing,12,Free Shipping,Yes,Summer,Australia,35-44
1562,Male,38,Blouse,Clothing,100,Next Day Air,Yes,Summer,Australia,35-44
1563,Female,18,Blouse,Clothing,23,Express,Yes,Summer,Australia,Under 18
1564,Female,19,Blouse,Clothing,14,Free Shipping,Yes,Summer,Australia,18-24
1565,Male,19,Blouse,Clothing,25,Next Day Air,Yes,Summer,Australia,18-24
1566,Male,19,Blouse,Clothing,41,Express,Yes,Summer,Australia,18-24
1567,Female,19,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,18-24
1568,Female,19,Blouse,Clothing,63,Next Day Air,Yes,Summer,Australia,18-24
1569,Male,18,Blouse,Clothing,55,Express,Yes,Summer,Australia,Under 18
1570,Female,18,Blouse,Clothing,98,Free Shipping,Yes,Summer,Australia,Under 18
1571,Male,18,Blouse,Clothing,99,Next Day Air,Yes,Summer,Australia,Under 18
1572,Female,18,Blouse,Clothing,65,Express,Yes,Summer,Australia,Under 18
1573,Female,18,Blouse,Clothing,35,Free Shipping,Yes,Summer,Australia,Under 18
1574,Female,18,Blouse,Clothing,85,Next Day Air,Yes,Summer,Australia,Under 18
1575,Male,18,Blouse,Clothing,96,Express,Yes,Summer,Australia,Under 18
1576,Male,18,Blouse,Clothing,74,Free Shipping,Yes,Summer,Australia,Under 18
1577,Female,19,Blouse,Clothing,52,Next Day Air,Yes,Summer,Australia,18-24
1578,Male,19,Blouse,Clothing,22,Express,Yes,Summer,Australia,18-24
1579,Female,19,Blouse,Clothing,21,Free Shipping,Yes,Summer,Australia,18-24
1580,Female,18,Blouse,Clothing,45,Next Day Air,Yes,Summer,Australia,Under 18
1581,Male,20,Blouse,Clothing,77,Express,Yes,Summer,Australia,18-24
1582,Male,35,Blouse,Clothing,50,Free Shipping,Yes,Summer,Australia,25-34
1583,Male,45,Blouse,Clothing,25,Next Day Air,Yes,Summer,Australia,35-44
1584,Female,60,Blouse,Clothing,15,Express,Yes,Summer,Australia,55-64
1585,Female,22,Blouse,Clothing,69,Free Shipping,Yes,Summer,Australia,25-34
1586,Male,24,Blouse,Clothing,85,Next Day Air,Yes,Summer,Australia,25-34
1587,Female,68,Blouse,Clothing,12,Express,Yes,Summer,Australia,65+
1588,Female,53,Blouse,Clothing,100,Free Shipping,Yes,Summer,Australia,55-64
1589,Female,74,Blouse,Clothing,23,Next Day Air,Yes,Summer,Australia,65+
1590,Female,55,Blouse,Clothing,14,Express,Yes,Summer,Australia,55-64
1591,Female,51,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,55-64
1592,Male,42,Blouse,Clothing,41,Next Day Air,Yes,Summer,Australia,35-44
1593,Male,43,Blouse,Clothing,22,Express,Yes,Summer,Australia,35-44
1594,Female,47,Blouse,Clothing,63,Free Shipping,Yes,Summer,Australia,55-64
1595,Female,48,Blouse,Clothing,55,Next Day Air,Yes,Summer,Australia,55-64
1596,Male,60,Blouse,Clothing,98,Express,Yes,Summer,Australia,55-64
1597,Female,22,Blouse,Clothing,99,Free Shipping,Yes,Summer,Australia,25-34
1598,Female,21,Blouse,Clothing,65,Next Day Air,Yes,Summer,Australia,25-34
1599,Male,19,Blouse,Clothing,35,Express,Yes,Summer,Australia,18-24
1600,Male,23,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,25-34
1601,Female,25,Blouse,Clothing,96,Next Day Air,Yes,Summer,Australia,25-34
1602,Female,25,Blouse,Clothing,74,Express,Yes,Summer,Australia,25-34
1603,Male,26,Blouse,Clothing,52,Free Shipping,Yes,Summer,Australia,25-34
1604,Male,28,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,25-34
1605,Male,27,Blouse,Clothing,21,Express,Yes,Summer,Australia,25-34
1606,Female,29,Blouse,Clothing,45,Free Shipping,Yes,Summer,Australia,25-34
1607,Female,21,Blouse,Clothing,77,Next Day Air,Yes,Summer,Australia,25-34
1608,Male,24,Blouse,Clothing,50,Express,Yes,Summer,Australia,25-34
1609,Male,25,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,25-34
1610,Male,26,Blouse,Clothing,15,Next Day Air,Yes,Summer,Australia,25-34
1611,Male,23,Blouse,Clothing,69,Express,Yes,Summer,Australia,25-34
1612,Female,25,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,25-34
1613,Female,33,Blouse,Clothing,12,Next Day Air,Yes,Summer,Australia,25-34
1614,Male,33,Blouse,Clothing,100,Express,Yes,Summer,Australia,25-34
1615,Female,36,Blouse,Clothing,23,Free Shipping,Yes,Summer,Australia,35-44
1616,Female,25,Blouse,Clothing,14,Next Day Air,Yes,Summer,Australia,25-34
1617,Female,36,Blouse,Clothing,25,Express,Yes,Summer,Australia,35-44
1618,Female,39,Blouse,Clothing,41,Free Shipping,Yes,Summer,Australia,35-44
1619,Female,38,Blouse,Clothing,22,Next Day Air,Yes,Summer,Australia,35-44
1620,Female,22,Blouse,Clothing,63,Express,Yes,Summer,Australia,25-34
1621,Male,22,Blouse,Clothing,55,Free Shipping,Yes,Summer,Australia,25-34
1622,Female,22,Blouse,Clothing,98,Next Day Air,Yes,Summer,Australia,25-34
1623,Female,22,Blouse,Clothing,99,Express,Yes,Summer,Australia,25-34
1624,Male,22,Blouse,Clothing,65,Free Shipping,Yes,Summer,Australia,25-34
1625,Female,22,Blouse,Clothing,35,Next Day Air,Yes,Summer,Australia,25-34
1626,Female,22,Blouse,Clothing,85,Express,Yes,Summer,Australia,25-34
1627,Male,22,Blouse,Clothing,96,Free Shipping,Yes,Summer,Australia,25-34
1628,Male,22,Blouse,Clothing,74,Next Day Air,Yes,Summer,Australia,25-34
1629,Male,22,Blouse,Clothing,52,Express,Yes,Summer,Australia,25-34
1630,Male,22,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,25-34
1631,Male,22,Blouse,Clothing,21,Next Day Air,Yes,Summer,Australia,25-34
1632,Male,22,Blouse,Clothing,45,Express,Yes,Summer,Australia,25-34
1633,Female,22,Blouse,Clothing,77,Free Shipping,Yes,Summer,Australia,25-34
1634,Female,22,Blouse,Clothing,50,Next Day Air,Yes,Summer,Australia,25-34
1635,Male,22,Blouse,Clothing,25,Express,Yes,Summer,Australia,25-34
1636,Female,22,Blouse,Clothing,15,Free Shipping,Yes,Summer,Australia,25-34
1637,Female,22,Blouse,Clothing,69,Next Day Air,Yes,Summer,Australia,25-34
1638,Male,22,Blouse,Clothing,85,Express,Yes,Summer,Australia,25-34
1639,Male,22,Blouse,Clothing,12,Free Shipping,Yes,Summer,Australia,25-34
1640,Female,22,Blouse,Clothing,100,Next Day Air,Yes,Summer,Australia,25-34
1641,Female,22,Blouse,Clothing,23,Express,Yes,Summer,Australia,25-34
1642,Male,22,Blouse,Clothing,14,Free Shipping,Yes,Summer,Australia,25-34
1643,Female,22,Blouse,Clothing,25,Next Day Air,Yes,Summer,Australia,25-34
1644,Female,22,Blouse,Clothing,41,Express,Yes,Summer,Australia,25-34
1645,Male,22,Blouse,Clothing,22,Free Shipping,Yes,Summer,Australia,25-34
1646,Male,22,Blouse,Clothing,63,Next Day Air,Yes,Summer,Australia,25-34
1647,Male,22,Blouse,Clothing,55,Express,Yes,Summer,Australia,25-34
1648,Female,22,Blouse,Clothing,98,Free Shipping,Yes,Summer,Australia,25-34
1649,Female,22,Blouse,Clothing,99,Next Day Air,Yes,Summer,Australia,25-34
1650,Male,22,Blouse,Clothing,65,Express,Yes,Summer,Australia,25-34
1651,Male,22,Blouse,Clothing,35,Free Shipping,Yes,Summer,Australia,25-34
1652,Male,22,Blouse,Clothing,85,Next Day Air,Yes,Summer,Australia,25-34
1653,Female,22,Blouse,Clothing,96,Express,Yes,Summer,Australia,25-34
1654,Female,22,Blouse,Clothing,74,Free Shipping,Yes,Summer,Australia,25-34
1655,Female,22,Blouse,Clothing,52,Next Day Air,Yes,Summer,Australia,25-34
1656,Female,22,Blouse,Clothing,22,Express,Yes,Summer,Australia,25-34
1657,Male,22,Blouse,Clothing,21,Free Shipping,Yes,Summer,Australia,25-34
1658,Female,22,Blouse,Clothing,45,Next Day Air,Yes,Summer,Australia,25-34
1659,Male,22,Blouse,Clothing,77,Express,Yes,Summer,Australia,25-34
1660,Female,22,Blouse,Clothing,50,Free Shipping,Yes,Summer,Australia,25-34
1661,Female,22,Blouse,Clothing,25,Next Day Air,Yes,Summer,Australia,25-34
1662,Female,22,Blouse,Clothing,15,Express,Yes,Summer,Australia,25-34
1663,Male,22,Blouse,Clothing,69,Free Shipping,Yes,Summer,Australia,25-34
1664,Female,22,Blouse,Clothing,85,Next Day Air,Yes,Summer,Australia,25-34
1665,Male,22,Blouse,Clothing,12,Express,Yes,Summer,Australia,25-34
1666,Female,22,Blouse,Clothing,100,Free Shipping,Yes,Summer,Australia,25-34
1667,Male,22,Blouse,Clothing,23,Next Day Air,Yes,Summer,Australia,25-34
1668,Female,22,Blouse,Clothing,14,Express,Yes,Summer,Australia,25-34
1669,Female,22,Blouse,Clothing,25,Free Shipping,Yes,Summer,Australia,25-34
1670,Male,22,Blouse,Clothing,41,Next Day Air,Yes,Summer,Australia,25-34
1671,Male,22,Blouse,Clothing,22,Express,Yes,Summer,Australia,25-34
1672,Male,22,Blouse,Clothing,63,Free Shipping,Yes,Summer,Australia,25-34
1673,Male,22,Blouse,Clothing,55,Next Day Air,Yes,Summer,Australia,25-34
1674,Male,22,Blouse,Clothing,98,Express,Yes,Summer,Australia,25-34
1675,Female,22,Blouse,Clothing,99,Free Shipping,Yes,Summer,Australia,25-34
1676,Female,22,Blouse,Clothing,65,Next Day Air,Yes,Summer,Australia,25-34
1677,Male,22,Blouse,Clothing,35,Express,Yes,Summer,Australia,25-34
1678,Male,22,Blouse,Clothing,85,Free Shipping,Yes,Summer,Australia,25-34
1679,Male,22,Blouse,Clothing,96,Next Day Air,Yes,Summer,Australia,25-34
1680,Male,22,Blouse,Clothing,74,Express,Yes,Summer,Australia,25-34
